reducer,dim,precision,bits,acc,acc_std,eer,tar_far0.01,tar_far0.001
pca,128,binary,128,0.9674985666587974,0.005201841991156776,0.039538,0.940704,0.861977
itq,128,binary,128,0.9733626184614348,0.003467590279620279,0.037192,0.956114,0.903518
pca,256,binary,256,0.9760429665104043,0.003748742320461172,0.03736,0.956784,0.938358
itq,256,binary,256,0.9783877440895754,0.0038564642579334324,0.037192,0.960804,0.951089
none,512,binary,512,0.9770471484941486,0.005088626895271517,0.035684,0.960134,0.950084
none,512,int8,4096,0.979895843872607,0.003965431333443004,0.035182,0.962814,0.961139
none,512,fp16,8192,0.979895843872607,0.003965431333443004,0.035182,0.962814,0.961139
none,512,fp32,16384,0.979895843872607,0.003965431333443004,0.035182,0.962814,0.961139
