reducer,dim,precision,bits,acc,acc_std,eer,tar_far0.01,tar_far0.001
pca,128,binary,128,0.9943333333333333,0.003958114029012657,0.005833,0.995,0.984667
itq,128,binary,128,0.9951666666666666,0.0036094013046179692,0.0045,0.995667,0.992
pca,256,binary,256,0.9949999999999999,0.0030731814857643007,0.004167,0.996333,0.993
itq,256,binary,256,0.9971666666666665,0.003166666666666653,0.003167,0.997,0.996
none,1536,binary,1536,0.9981666666666665,0.0022912878474779267,0.003333,0.996667,0.996667
none,1536,int8,12288,0.9981666666666665,0.0022912878474779267,0.003,0.997333,0.996667
none,1536,fp16,24576,0.9981666666666665,0.0022912878474779267,0.003,0.997333,0.996667
none,1536,fp32,49152,0.9981666666666665,0.0022912878474779267,0.003,0.997333,0.996667
